Name,lat,lon,Routes
18th Street & Hoyne,41.857692438,-87.678330062,18
119th Street & Elizabeth,41.67773624,-87.652786351,119
Lawrence & Kostner,41.968213089,-87.737722814,81
95th Street & Wallace,41.721618,-87.63818499899999,"N9,95,108,112"
Gale & Milwaukee,41.970520719,-87.76327532399999,"85,88"
Clybourn & North Ave (Red Line),41.910625831,-87.649251959,132
Cottage Grove & 40th Street,41.821663,-87.606896999,4
Western & 77th Street,41.753857129000004,-87.683030699,49
Lincoln & Kedzie,41.991414349,-87.70884993799999,11
Clark & Randolph,41.884277401,-87.631028594,"22,24"
Wilson & Broadway (Red Line),41.965330877,-87.65769274,78
Jackson & Franklin,41.878051,-87.635400999,"1,7,28,126,130,151,156"
71st Street & State,41.765372000999996,-87.6244,71
Kimball & Armitage,41.917253,-87.711812999,82
Pulaski & 16th Street,41.859046522,-87.724874462,53
Garfield & State,41.794254177,-87.62536785,55
43rd Street & Ellis,41.816805237,-87.60196065,43
Jackson & Laramie,41.87659463,-87.75461525600001,126
Jackson & Lavergne,41.876620615,-87.749123619,126
Division & Elston,41.90339748,-87.658866035,70
Michigan & 24th Street,41.849461412,-87.62360264799999,"1,4"
Jeffery & 83rd Street/South Chicago,41.744505630999996,-87.57565866899999,"J14,15"
63rd Street & Damen,41.779238940999996,-87.674068138,63
59th Street & Rockwell,41.786429176999995,-87.688820025,59
71st Street & Jeffery,41.766034722,-87.57610775299999,71
Michigan & Cermak,41.853186248,-87.62370873100001,"1,3,4"
Pulaski & 36th Street,41.828699787,-87.72402344700001,53A
Canal & Polk,41.871877000000005,-87.63922700100001,157
Halsted & 82nd Street,41.745259181,-87.64396853,8A
Milwaukee & Hamlin,41.937943145,-87.72181367200001,56
Racine & 62nd Street,41.781490753,-87.65463723299999,44
Vincennes & 104th Street,41.70504411,-87.656787976,"9,112"
Central & West End,41.884111696,-87.76489569299999,85
10200 S Cottage Grove,41.709194355,-87.606025764,"4,115"
5920 S Austin,41.783936837,-87.77164534399999,55A
Vincennes & 110th Street,41.693878622,-87.662025592,112
Narragansett & 59th Street,41.784915000000005,-87.78145699999999,55N
51st Street & Throop,41.801353533000004,-87.65750382899999,51
Oakton & Lincoln,42.026298915,-87.754412697,97
61st Street & University,41.784085798,-87.598014029,59
93rd Street & Drexel,41.725716001,-87.60118,"N5,95"
3033 E 106th Street,41.702687362,-87.548514253,"26,100"
51st Street & Oakley,41.801078468,-87.681894396,51
75th Street & South Chicago,41.758632775,-87.595745729,75
Devon & Campbell,41.997626751,-87.692312945,155
79th Street & Washtenaw,41.749867179,-87.690247175,79
Higgins & Montclare,41.980545581,-87.804744884,88
King Drive & 32nd Street,41.83630773,-87.617540175,3
Golf Road & East Prairie,42.052820000000004,-87.710209999,205
Archer & Brighton,41.821194522,-87.692485553,62
Pulaski & 75th Place,41.756937778,-87.722390651,"53A,67"
Ewing & 104th Street,41.706588,-87.535384,"26,30"
Washington & Northwest Hwy,42.008488518,-87.825932271,68
Lincoln & Washtenaw,41.984336813,-87.696950227,11
Stony Island & 64th Street,41.778897349,-87.58651731799999,"6,15,28,63"
Halsted & George,41.934616,-87.64916099999999,8
1700 N Halsted,41.912827027,-87.648418618,8
South Chicago & Crandon,41.73950228,-87.56867988100001,30
Caldwell & Estes,42.01003451,-87.78688578100001,85A
Asbury & Kirk,42.024936108,-87.690130956,206
Cherry & North Bliss,41.901348734,-87.65239203700001,132
State & 58th Street,41.789145001,-87.625638,29
Pulaski & 65th Street,41.774907279000004,-87.72244492799999,53A
1300 E 95th Street,41.722302589,-87.59241585,"N5,95,100"
74th Street & Union,41.759834474,-87.64173923799999,75
Fullerton & Springfield,41.924571166999996,-87.72419802200001,74
530 W Grand,41.891332001,-87.64278899899999,65
79th Street & Kimbark,41.751473523,-87.59296289299999,79
35th Street & Maplewood,41.830258654,-87.68869838100001,35
Grand & Wolcott,41.890947837,-87.674353529,65
79th Street & Normal,41.750807456,-87.63664570600001,"8A,79"
Irving Park & Olcott,41.952671321,-87.81448156100001,80
Jackson & St. Louis,41.877305663,-87.713655672,126
87th Street & Langley,41.736682325,-87.60711623899999,87
Lawrence & Knight,41.966569471999996,-87.843925641,81W
Root & Normal,41.819064809000004,-87.63832558799999,43
65th Street & Long,41.774561446999996,-87.75666744899999,165
Harlem & Lawrence,41.967497365,-87.807305538,"81W,90"
South Chicago & East End,41.749887116,-87.583141971,30
Harlem & 57th Street,41.788417753000004,-87.801538625,62H
Ashland & Catalpa,41.981756,-87.669863,50
Laramie & Gladys,41.87583,-87.754958999,57
Vincennes & 96th Street,41.719294991999995,-87.65151280799999,112
Dearborn & Maple,41.901976001,-87.629994,70
East River Rd & Berwyn,41.975017,-87.846553,81W
Lafayette & 80th Street,41.749275,-87.6258,29
Ridge & Greenleaf,42.037710494,-87.687723499,"201,206"
Vincennes & Winston (10100 South),41.709078328000004,-87.65527151799999,112
Lincoln & Argyle,41.971925,-87.69073500100001,11
Milwaukee & Kenton,41.950206174,-87.74194833899999,56
V.A. Medical Center,41.870227541,-87.676419931,"50, 755"
Northwest Hwy & Milwaukee,41.97400167,-87.766499394,68
Cicero & Hubbard,41.888771000000006,-87.745641,54
Narragansett & Roscoe,41.942073,-87.786274,86
Cottage Grove & 46th Street,41.811521719,-87.606495388,4
100th Street & Bensley,41.713486226,-87.56315445700001,100
79th Street & Springfield,41.749428894,-87.719591881,79
63rd Street & Nashville,41.777545402,-87.78629762,63W
Fullerton & Linder,41.923947,-87.763621,74
Kimball & Glenlake,41.991948,-87.713963,82
Michigan & 25th Street,41.847313,-87.6235,"1,4,21"
Damen & Eastwood (Brown Line),41.96607,-87.67903000000001,50
Harlem & Ainslie,41.969067853,-87.80695556,90
Lawrence & Olcott,41.966997,-87.814502,81W
63rd Street & Mobile,41.777659276,-87.77891535100001,63W
93rd Street & Oglesby,41.726140001,-87.567002,"N5,95"
71st Street & Kimbark,41.765957595,-87.594326164,71
Beverly & 99th Street,41.714378472,-87.659726902,9
Beverly & 99th Street,41.713589223,-87.659523244,9
69th Street & Damen,41.768372026,-87.67336798299999,67
Fullerton & Western,41.924990111,-87.688023447,74
Fullerton & California,41.924705929,-87.696940307,74
Fullerton & Rockwell,41.9247731,-87.69240252700001,74
Sacramento & Ohio,41.892024288,-87.70209783899999,94
Vincennes & 81st Street,41.746884528,-87.635361869,24
Central & Division,41.901898315,-87.76573568299999,85
Central & Division,41.902450578,-87.765579225,85
Cicero & Adams,41.878548097,-87.745103751,54
Cicero & Division,41.902039069000004,-87.74607314200001,54
Cicero & Augusta,41.898491393,-87.745977609,54
Cicero & Ohio,41.89118212,-87.74576224100001,54
Cicero & Maypole,41.884221998,-87.745508352,54
Cicero & Washington,41.881618268000004,-87.745436642,54
Cicero & Jackson,41.877034841,-87.74505082399999,54
Cicero & Washington,41.882014932,-87.74524378299999,54
Cicero & Division,41.902699856999995,-87.74588236,54
Damen & 87th Street,41.736090536,-87.672499718,95
Jackson & Francisco,41.877336373,-87.69876843799999,126
Jackson & Francisco,41.87747899,-87.69841231,126
Jackson & Washtenaw,41.877387753,-87.693919399,126
Jackson & Spaulding,41.877369368000004,-87.70825806299999,126
Yates & 95th Street,41.722425488,-87.56463659100001,100
Washington & Clark/Dearborn,41.883147068,-87.63019604200001,"J14,19,20,56,60,124,157"
Madison & LaSalle,41.882011561999995,-87.632652185,"J14,19,20,56,60,124,157"
Madison & Franklin,41.881999801999996,-87.635637225,"J14,19,20,56,60,124,157"
Clinton & Madison,41.881739126999996,-87.641279866,"60,124,125,130,157"
Madison & Dearborn/State,41.882050940999996,-87.62855887399999,"J14,19,20,56,60,124,157"
Harrison & Damen,41.87397626,-87.67622133299999,7
Harrison & Western,41.873943691,-87.686672825,7
Harrison & California,41.873867456,-87.696339725,7
Irving Park & Forest Preserve,41.952622314,-87.810481364,80
Western & Madison,41.881268926,-87.686299384,"49,X49"
Field Museum East Parking Lot,41.865571618000004,-87.615270434,128
Clark & Diversey,41.932560224,-87.64495616200001,"22,36"
Roosevelt & Jefferson,41.867321995,-87.64253291,"12,18,N62"
Central Street & Jackson,42.064169510999996,-87.69224732200001,201
Central Street & Jackson,42.064330484,-87.69205257,201
State & Washington,41.883076158,-87.627746649,"N4,N66"
Western Brown Line Station,41.966296287,-87.68871582,"49,X49"
Division & Clybourn,41.903640303,-87.639478539,70
Division & Oakley,41.902993459,-87.684282061,70
California & Archer,41.819575232,-87.694631376,94
Division & Leavitt,41.903174443000005,-87.682398279,70
Cicero & Flournoy,41.872224145,-87.74479325799999,57
Cottage Grove & 45th Street,41.813325000999995,-87.606723,4
Kedzie & Polk,41.871041,-87.705893001,52
Franklin & Madison,41.882038989,-87.63521287799999,37
Halsted & North Ave,41.910829741,-87.648179926,8
Damen & Augusta,41.899432644,-87.677064947,50
Milwaukee & Hubbard/Union,41.890314816,-87.64609090299999,56
Clark & Ridge,41.989407321,-87.67014379,22
Austin & Chicago,41.894803121,-87.775244716,91
Sheridan & Estes,42.011414,-87.662952,147
Lincoln & Richmond,41.987960001,-87.70314999899999,11
Clark & Webster,41.922046306999995,-87.638414715,"22,36"
Western Blvd & Archer,41.825671083,-87.68440501200001,39
Pulaski & 16th Street,41.858959779,-87.725042335,53
93rd Street & Drexel,41.725851135999996,-87.60083057700001,"N5,95"
51st Street & Federal,41.801986864,-87.627940971,15
Division & Waller,41.902237076999995,-87.768018162,70
Congress & Springfield,41.874496001,-87.722588,7
Cermak & Hoyne,41.852214515,-87.678079757,21
Lunt & Washtenaw,42.008516852,-87.697178365,96
Cermak & Cicero (Pink Line),41.851403616,-87.744538175,"21,60"
119th Street & Union,41.677889827,-87.63934174399999,119
Grand & Rockwell,41.892278999999995,-87.691763001,65
79th Street & Central Park,41.749561828000004,-87.71172217799999,79
67th Street & Woodlawn,41.773176188,-87.595990412,"N5,67"
69th Street & Paulina,41.768457279,-87.666420391,67
95th Street & Union,41.721387,-87.64093200100001,"N9,95,108,112"
Howard & Wolcott,42.019373619,-87.67774389600001,"97,201,206"
59th Street & Central Park,41.786029342,-87.712598431,59
26th Street & Karlov,41.844151000000004,-87.727089,60
Payne & Cottage Grove,41.801592456,-87.605308355,2
71st Street & Constance,41.766013001,-87.580773,71
65th Street & Nottingham,41.773636428,-87.79829628700001,165
Belmont & Orange (79th Avenue),41.937710121,-87.82391056600001,77
119th & Division,41.677339261,-87.668992533,119
Randolph & Field Blvd,41.884319141999995,-87.617794402,60
11731 S Avenue O,41.682315226,-87.53993332700001,30
Michigan & 114th Street,41.687125,-87.620814,"34,119"
Halsted & 72nd Street,41.763308848,-87.64427961,8
Cicero & 53rd Street,41.796599423,-87.742705989,"47,54B,62"
Cicero & North Shore,42.002722999999996,-87.748073,54A
Ashland & 70th Street,41.766655962,-87.66370658,9
Cicero & Roosevelt,41.866185905,-87.744655986,54
Stony Island & 92nd Street,41.727803878,-87.584893562,28
Stony Island & 89th Street,41.733185064000004,-87.58504138299999,28
Cicero & Argyle,41.971681271,-87.747785998,54A
Skokie Blvd & Madison,42.031564914,-87.74714097100001,54A
Cicero & 21st Street,41.853097001,-87.744201999,54
Kimball & Berteau,41.957414,-87.71294,82
6200 S State,41.782283,-87.62527299999999,29
Vincennes & 109th Street,41.695671753,-87.66075281200001,112
Harlem & Wabansia,41.910561881999996,-87.80570701200001,"72,90,307"
Pulaski & Cornelia,41.944479893,-87.72724469399999,53
Lowe & 127th Street,41.663145,-87.637737,"8A,108"
Racine & 70th Street,41.766799903,-87.65408286899999,44
Broadway & N. Sheridan,41.961020993000005,-87.654572666,36
Pulaski & 24th Street,41.848147407,-87.724582809,53
Ridgeland & Chicago,41.894440247,-87.78477365299999,86
King Drive & 89th Street,41.732914833,-87.61428041399999,3
Halsted & 118th Street,41.679783001,-87.64208199999999,"8A,108"
Midway Orange Line Station,41.786321896,-87.738923874,"63W,165"
Homan & Huron,41.893752,-87.711463,82
2310 W Oakton,42.026550216,-87.70555025200001,97
18th Street & Leavitt,41.857661422,-87.68080114700001,18
71st Street & Woodlawn,41.766087001,-87.594905001,71
Fullerton & Kenton,41.924380901,-87.741283446,74
Fullerton & Lawndale,41.924685373,-87.71936288799999,74
Lake & Wesley,42.044280638000004,-87.691930555,206
Caldwell & Lightfoot,42.001554001,-87.77584,85A
4250 N Marine Drive,41.960203680999996,-87.646845918,"136,146"
California & 44th Street,41.813815999999996,-87.69443100000001,94
Grand & Kenton,41.911667472,-87.74053318899999,65
Wallace & 29th Street,41.841794795,-87.641605916,44
Pulaski & Dickens,41.919110232,-87.72673508,53
Lafayette & 92nd Street,41.727328001,-87.625203001,29
103rd Street & Stony Island Garage Terminal,41.708533194,-87.581169321,"J14,15,26"
Chicago Avenue & Greenwood,42.042708313,-87.680636937,205
Caldwell & Tonty,42.004145,-87.781225,85A
South Chicago & Marquette Avenue,41.730773395,-87.55656204799999,30
Kimball & Barry,41.937530001,-87.712521,82
Armitage & Kilbourn,41.917083167,-87.738624085,73
115th Street & St. Louis,41.684211493,-87.707756019,52A
16th Street & Rockwell,41.859356275,-87.690705577,18
Foster & Troy,41.975868648,-87.707261731,"92,93"
Armitage & Lawndale,41.91731092,-87.719101296,73
E Hyde Park & Drexel,41.802333383000004,-87.60454340700001,15
North Ave & Lavergne,41.909633179000004,-87.75103776,72
42nd Street & Halsted,41.817617157,-87.64562764600001,43
Narragansett & Montrose,41.959914244000004,-87.78688313200001,86
Austin & Cullom,41.958595001,-87.777028999,91
Cottage Grove & 92nd Street,41.727594026999995,-87.604703345,4
Kedzie & 112th Street,41.689745246,-87.700836195,52A
Cottage Grove & 52nd Street,41.800413,-87.606424999,"2,4"
King Drive & 88th Street,41.73454125,-87.614530675,3
Milwaukee & Kilpatrick/Byron,41.95174832,-87.74482630899999,56
Cicero & Cortland,41.915189338000005,-87.74616441399999,54
Wells & Huron,41.894825349,-87.63423267200001,37
South Chicago & 69th Place,41.767934823000004,-87.608648966,30
Cicero & Waveland,41.948011001,-87.747199999,54
Damen & Belle Plaine,41.955892999999996,-87.678733001,50
Cottage Grove & 99th Street,41.714630277,-87.604759565,"4,115"
Harlem & Wilson,41.963560474,-87.80700299799999,90
Jeffery & 68th Street,41.771683001999996,-87.57622147299999,"N5,15"
1900 N Halsted,41.91603291,-87.64835277700001,8
Ashland & Gregory,41.982607445999996,-87.669859935,50
Halsted & 80th Street,41.748903213,-87.644073722,8A
Kimball & Newport,41.943540999999996,-87.712694,82
Kedzie & Huron,41.893632000000004,-87.706426001,52
Wallace & 30th Street,41.839833632,-87.641373699,44
Harlem & Chicago,41.894153585,-87.805073136,"90,307,318"
Damen & 56th Street,41.792030119,-87.67416837200001,48
Ridge & Grove,42.045549519,-87.688457521,201
Milwaukee & Logan Boulevard,41.928653276,-87.70656812799999,56
Skokie Blvd & Main,42.033493001,-87.747411999,54A
Michigan & 101st Street,41.710927545,-87.61998018799999,"34,103,106,119"
Diversey & Springfield,41.931882972,-87.72427875700001,76
79th Street & Oakley,41.750168,-87.680673,79
Division & Kildare,41.902627539,-87.733573243,70
Cermak & 49th Avenue,41.851338152,-87.746497204,"21,N60,302"
115th Street & Lawndale,41.684154855,-87.71290704799999,52A
Randolph & Stetson,41.884547999999995,-87.62214300000001,"20,60"
Lawrence & Springfield,41.968366103,-87.725503224,81
Archer & Homan,41.811228751,-87.70872606100001,62
Cicero & 30th Street,41.838635501999995,-87.743955545,"35,54B"
119th Street & Vincennes,41.677271398,-87.672143783,119
69th Street & Anthony,41.769354393,-87.613580177,"N5,30,67"
16th Street & Washtenaw,41.859217607,-87.69328581200001,18
1349 W 35th Street,41.830507114,-87.660664648,35
Diversey & Karlov,41.931667916,-87.72948626200001,76
2049 W Diversey,41.932175691,-87.67974972799999,76
Madison & Pine,41.880183492,-87.7632177,20
Fullerton & Spaulding,41.924622,-87.710876,74
Armitage & Rockwell,41.917470113,-87.692419566,73
Kedzie & 64th Street,41.777088354,-87.703010529,52A
Torrence & 102nd Street,41.709983,-87.55962,100
Damen & 58th Street,41.788404638,-87.673991611,48
Asbury & Brummel,42.02143118,-87.690040394,206
Rhodes & 33rd Place,41.833536721,-87.613327128,35
Skokie Blvd & Lee,42.035237073000005,-87.74712177299999,54A
King Drive & Marquette Rd,41.773137734,-87.615363352,3
Western & Rosemont,41.995818,-87.68973000000001,49B
Nagle & Hyacinth,41.991263355,-87.787501394,86
Central Street & Eastwood,42.064214926999995,-87.69581857,201
112th Street & Avenue M,41.691771881,-87.537804722,30
51st Street & Drexel Square,41.802223434,-87.60437944600001,15
16th Street & Springfield,41.858831,-87.722586999,18
Cermak & Austin,41.850769954,-87.773917932,"21,322"
103rd Street & Spaulding,41.70602715,-87.703875003,103
2801 E 106th Street,41.702682588,-87.5575525,"26,100"
Douglas Blvd & St. Louis,41.862375001,-87.71296600000001,82
18th Street & Wood,41.857659001,-87.67120799899999,18
Armitage & Wolcott,41.917732181999995,-87.675287914,73
Belmont & Karlov,41.938896957,-87.72971142,77
Pershing & Rhodes,41.823925194,-87.614236143,39
79th Street & Karlov,41.749365000000004,-87.72443299999999,79
79th Street & Cicero,41.749244596,-87.741006952,"79,169"
Foster & Lacrosse,41.975381553000005,-87.749159028,92
79th Street & Lawndale,41.749731665,-87.713853357,79
Homan & Lexington,41.871898001,-87.71079399899999,82
Wallace & 32nd Street,41.836427611,-87.64144854799999,44
Archer & Dearborn,41.855954819000004,-87.62860786700001,62
Green Bay Rd & Lincoln,42.062050025,-87.696699347,206
Western & Barry,41.937765851,-87.68816458,49
Harrison & Francisco,41.873715999999995,-87.698661001,7
Diversey & Lamon,41.931441,-87.749152,76
E Hyde Park & Cornell,41.802440723000004,-87.58625727299999,"6,28"
79th Street & Laflin,41.750318593,-87.66105299700001,79
